INFORMACIÓN GENERAL ESTACIONES,,,,,,,,,NORMAL CLIMATOLÓGICA ESTÁNDAR DE No DE DÍAS CON LLUVIA ≥ 1 mm PARA EL PERIODO 1991-2020,,,,,,,,,,,,,  Cumplen la directriz No 1203 del 2017 de la OMM,
CODIGO,CATEGORIA,ESTACIÓN,MUNICIPIO,DEPARTAMENTO,AO,ALTITUD (m),LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL, Número de meses,% de cumplimiento
29060120,PM,Tasajera,Puebloviejo,Magdalena,5,2,"-74,36","10,98","0,1","0,0","0,2","0,6","1,6","2,3","1,7","2,8","4,1","4,5","2,4","0,3","20,8",358,"99,4%"
29060540,PM,San Rafael,Remolino,Magdalena,5,10,"-74,65","10,59","0,3","0,1","0,6","3,7","5,7","5,4","4,8","6,1","7,3","7,4","5,2","1,2","47,7",360,"100,0%"
28040140,PM,San Ángel,Sabanas De San Ángel,Magdalena,5,140,"-74,21","10,03","0,9","1,3","4,2","6,2","7,0","5,4","6,0","7,6","8,6","9,7","7,2","2,0","66,3",348,"96,7%"
29050020,PM,Salamina,Salamina (Magdalena),Magdalena,5,15,"-74,79","10,49","0,3","0,2","1,2","3,6","5,4","5,5","4,8","6,1","5,8","6,2","4,5","1,3","45,0",359,"99,7%"
25025300,CO,El Seis,San Sebastián De Buenavista,Magdalena,5,50,"-74,32","9,68","1,2","1,7","3,6","6,6","8,1","5,9","6,4","8,8","8,5","8,7","6,9","2,6","68,9",341,"94,7%"
25020900,PM,San Sebastián,San Sebastián De Buenavista,Magdalena,2,65,"-74,36","9,23","0,5","0,8","2,2","4,1","6,8","5,9","5,1","6,8","7,2","7,0","5,6","2,1","54,1",348,"96,7%"
25021030,PM,San Zenón,San Zenón,Magdalena,2,25,"-74,50","9,25","0,9","1,1","2,7","4,8","7,8","6,5","7,1","9,0","8,2","8,7","7,1","2,7","66,5",352,"97,8%"
28040320,PM,El Brillante,Santa Ana,Magdalena,5,135,"-73,96","9,70","1,6","2,0","4,5","7,0","8,1","5,3","5,9","8,0","8,3","9,1","7,3","2,3","69,5",355,"98,6%"
25021500,PM,El Pueblito,Santa Ana,Magdalena,5,35,"-74,35","9,58","1,2","1,7","3,0","5,6","7,2","5,4","5,1","6,3","5,6","6,5","6,2","2,6","56,4",360,"100,0%"
25021190,PM,La Mecha,Santa Bárbara De Pinto,Magdalena,5,100,"-74,60","9,62","1,2","1,6","4,0","6,6","7,7","5,8","6,0","8,3","7,0","7,4","6,0","2,6","64,3",347,"96,4%"
25021020,PM,Tierra Grata,Santa Bárbara De Pinto,Magdalena,2,25,"-74,74","9,44","0,5","0,8","2,1","4,2","7,1","6,0","5,8","6,5","6,7","6,8","4,4","1,9","52,9",349,"96,9%"
15015050,SP,Aeropuerto Simon Bolívar,Santa Marta,Magdalena,5,4,"-74,23","11,13","0,1","0,2","0,3","1,4","3,9","5,4","6,2","8,5","8,8","8,9","5,6","1,1","50,4",352,"97,8%"
15010020,PM,Buritaca,Santa Marta,Magdalena,5,30,"-73,76","11,25","1,7","1,7","3,0","4,5","6,6","5,1","3,9","7,6","10,4","12,3","12,0","6,1","74,9",360,"100,0%"
15010300,PG,Guachaca,Santa Marta,Magdalena,5,45,"-73,84","11,26","4,3","3,2","5,7","8,3","10,5","7,8","6,6","10,4","14,5","17,8","17,3","9,2","115,5",355,"98,6%"
15010010,PM,Minca,Santa Marta,Magdalena,5,640,"-74,12","11,14","0,6","0,5","1,5","6,7","14,1","14,3","13,5","18,3","19,7","20,8","14,5","4,4","129,0",353,"98,1%"
15015060,CP,San Lorenzo,Santa Marta,Magdalena,5,2200,"-74,05","11,11","2,2","1,9","4,7","12,0","19,8","18,9","17,8","22,3","24,4","23,9","17,9","7,9","173,7",338,"93,9%"
15010040,PM,Vista Nieves,Santa Marta,Magdalena,5,20,"-74,08","11,09","1,1","1,2","3,0","10,1","17,3","17,5","16,4","19,7","21,6","21,2","13,8","5,0","147,9",357,"99,2%"
29060080,PM,Los Cocos,Sitionuevo,Magdalena,5,4,"-74,68","11,01","0,0","0,0","0,1","1,8","6,4","4,8","3,8","6,4","7,7","12,4","6,7","0,5","50,7",318,"88,3%"
29060140,PM,El Carmen ,Zona Bananera,Magdalena,5,25,"-74,21","10,68","0,4","0,4","1,0","4,3","8,0","7,1","6,2","7,5","9,5","10,6","6,8","1,6","63,5",360,"100,0%"
29060160,PM,El Enano,Zona Bananera,Magdalena,5,25,"-74,19","10,90","0,2","0,1","0,3","2,0","6,1","6,1","5,3","8,2","9,2","9,1","4,7","1,1","52,4",348,"96,7%"
29060240,PM,La Unión ,Zona Bananera,Magdalena,5,20,"-74,22","10,71","0,1","0,0","0,2","1,5","4,9","4,4","4,0","4,9","7,1","9,2","5,6","1,8","43,7",309,"85,8%"
29060250,PM,Los Proyectos ,Zona Bananera,Magdalena,5,20,"-74,24","10,74","0,0","0,1","0,6","2,9","5,1","5,1","3,6","5,1","7,0","7,6","3,9","1,0","42,0",358,"99,4%"
29065020,CO,Padelma,Zona Bananera,Magdalena,5,20,"-74,20","10,72","0,3","0,2","1,4","3,8","9,1","8,7","7,1","9,1","11,6","12,0","7,2","1,9","72,4",347,"96,4%"
29060280,PM,San Isidro,Zona Bananera,Magdalena,5,25,"-74,22","10,90","0,1","0,0","0,4","1,9","5,1","4,9","4,3","5,9","7,9","7,7","4,3","0,7","43,2",340,"94,4%"
35010020,PM,Acacías,Acacías,Meta,3,525,"-73,77","3,99","5,8","6,3","13,4","20,0","23,9","23,1","22,3","17,6","15,4","18,5","17,7","11,7","195,7",352,"97,8%"
35105050,CO,Guaicaramo,Barranca De Upía,Meta,3,206,"-72,95","4,47","2,2","3,8","9,1","16,7","20,2","19,0","18,1","15,8","13,8","14,0","10,1","4,1","146,9",313,"86,9%"
35100020,PM,Cabuyaro,Cabuyaro,Meta,3,180,"-72,79","4,28","1,4","2,9","7,5","13,8","17,0","17,0","16,3","14,1","11,3","10,8","8,3","2,7","123,1",354,"98,3%"
35010060,PM,El Toro,Castilla La Nueva,Meta,3,230,"-73,40","3,79","2,0","3,0","7,7","12,2","13,5","14,2","12,8","9,8","8,6","9,2","7,7","3,4","104,0",358,"99,4%"
32060030,PM,San Luis Cubarral,Cubarral,Meta,3,598,"-73,84","3,79","7,2","8,3","14,6","21,2","24,1","23,7","22,4","18,5","16,6","19,7","20,2","12,5","209,0",360,"100,0%"
35045020,CO,Hacienda La Cabaña,Cumaral,Meta,3,305,"-73,36","4,30","3,9","5,4","11,8","19,5","22,3","22,5","21,6","18,3","15,8","17,2","15,2","7,9","181,3",360,"100,0%"
35030010,PG,El Calvario,El Calvario,Meta,3,1902,"-73,71","4,35","6,1","8,1","15,4","22,3","24,8","25,6","26,9","24,9","21,4","19,4","16,4","10,2","221,6",344,"95,6%"
35030020,PM,Monfort,El Calvario,Meta,3,1100,"-73,65","4,31","6,8","9,0","14,4","20,5","25,6","25,7","25,7","24,0","20,9","20,8","17,0","12,6","222,8",346,"96,1%"
32060020,PM,Mesa de Yamanes,El Castillo,Meta,3,584,"-73,89","3,54","3,3","5,3","10,4","16,3","19,3","17,9","17,0","14,4","12,3","13,1","12,8","6,6","148,7",345,"95,8%"
32060060,PM,Calime,El Dorado,Meta,3,800,"-73,83","3,74","5,7","7,1","12,5","18,7","21,4","20,5","19,1","15,9","14,5","16,2","15,7","9,0","176,4",342,"95,0%"
32070060,PM,Fuente de Oro,Fuente De Oro,Meta,3,300,"-73,63","3,47","2,8","4,7","11,1","17,5","19,0","19,4","19,0","15,0","12,0","13,9","11,1","4,8","150,4",360,"100,0%"
32070110,PM,Aguas Claras,Granada (Meta),Meta,3,426,"-73,86","3,47","3,7","5,4","12,3","18,0","19,8","19,9","19,0","15,2","13,7","14,7","13,1","6,3","161,1",356,"98,9%"
32075040,CO,La Holanda,Granada (Meta),Meta,3,360,"-73,72","3,52","3,9","6,5","12,3","19,3","21,3","21,3","21,4","17,3","14,8","16,5","14,7","6,1","175,5",299,"83,1%"
35010040,PM,Caño Hondo,Guamal (Meta),Meta,3,639,"-73,81","3,93","8,0","8,3","15,4","23,0","25,5","25,7","24,2","21,0","17,6","20,5","21,4","14,2","224,8",357,"99,2%"
35010070,PM,Guamal,Guamal (Meta),Meta,3,525,"-73,76","3,88","6,1","7,1","13,7","20,0","23,4","23,1","21,4","18,1","16,1","18,2","17,8","10,9","195,9",358,"99,4%"
32035010,CP,La Macarena,La Macarena,Meta,3,248,"-73,79","2,18","4,0","6,2","13,2","17,8","19,7","21,3","20,4","17,0","14,7","14,6","12,1","8,3","169,2",348,"96,7%"
32030020,PM,Raudal Uno,La Macarena,Meta,3,351,"-73,94","2,32","3,3","4,8","11,7","16,4","17,3","18,2","17,7","13,6","12,0","12,3","10,7","5,4","143,4",331,"91,9%"
32065010,CO,Lejanias,Lejanías,Meta,3,680,"-74,02","3,53","5,2","7,3","14,0","21,6","24,0","23,7","23,8","20,4","18,2","19,7","17,0","9,8","204,8",296,"82,2%"
32097010,LM,Mapiripan,Mapiripán,Meta,3,158,"-72,13","2,89","2,5","4,8","9,7","14,8","17,0","18,0","17,5","14,5","11,3","12,5","12,2","5,3","140,0",318,"88,3%"
32075050,CO,Mesetas,Mesetas,Meta,3,556,"-74,04","3,38","5,9","6,0","13,2","20,9","23,6","23,4","23,6","21,2","18,3","18,2","15,8","9,3","199,4",321,"89,2%"
35120010,PM,Puerto Gaitán,Puerto Gaitán,Meta,3,150,"-72,08","4,31","1,3","2,3","5,4","11,5","15,1","15,9","14,6","12,7","11,7","10,8","7,3","2,7","111,3",341,"94,7%"
32070020,PM,Caño Blanco,Puerto Lleras,Meta,3,261,"-73,53","3,32","2,6","4,1","9,7","15,0","16,7","16,6","16,2","11,9","10,3","11,4","10,0","4,2","128,7",354,"98,3%"
32070080,PM,Tierra Grata,Puerto Lleras,Meta,3,191,"-73,23","3,09","2,6","4,3","9,9","15,1","16,3","17,4","16,8","13,8","11,3","12,4","12,1","5,4","137,4",351,"97,5%"
35180030,PM,Fondo Nuevo Humapo,Puerto López,Meta,3,155,"-72,39","4,33","1,4","2,5","6,4","12,3","14,7","15,3","14,2","12,3","10,6","10,1","6,9","2,9","109,5",345,"95,8%"
35130010,PM,La Plata ,Puerto López,Meta,3,225,"-72,77","3,96","2,1","2,9","8,1","14,5","16,3","17,5","16,6","13,9","12,6","12,7","8,4","3,5","129,0",345,"95,8%"
35010080,PM,Nare,Puerto López,Meta,3,200,"-73,15","3,79","2,1","3,4","8,5","15,1","17,7","17,7","17,2","13,0","11,1","11,6","8,5","3,8","129,8",358,"99,4%"
35010010,PM,Puerto López,Puerto López,Meta,3,182,"-72,94","4,11","1,4","2,7","7,9","14,0","16,5","16,5","14,8","12,2","11,0","10,4","7,8","3,0","118,4",356,"98,9%"
32080010,PM,Puerto Rico,Puerto Rico (Meta),Meta,3,230,"-73,21","2,94","2,9","5,0","10,0","15,9","16,9","17,5","15,6","12,1","12,2","13,1","11,6","5,4","138,2",355,"98,6%"
35030090,PG,Buenavista,Restrepo (Meta),Meta,3,1280,"-73,62","4,27","10,9","11,1","17,8","24,5","27,6","27,2","27,2","25,0","22,3","24,1","24,0","18,9","260,6",317,"88,1%"
32070120,PM,Mesa de Fernandez,San Juan De Arama,Meta,3,882,"-74,03","3,46","4,0","5,6","12,3","19,6","22,4","22,4","22,0","18,6","15,5","17,2","15,4","8,5","183,5",314,"87,2%"
32070090,PM,Peñas Blancas,San Juan De Arama,Meta,3,354,"-73,91","3,26","3,3","4,8","11,0","16,2","19,5","19,4","19,3","14,1","11,6","15,1","12,6","6,8","153,7",300,"83,3%"
32070100,PM,San Juan de Arama,San Juan De Arama,Meta,3,454,"-73,88","3,38","3,5","5,7","12,5","19,1","20,1","19,8","18,9","15,0","13,7","15,0","12,7","6,4","162,5",359,"99,7%"
35010090,PM,San Martín,San Martín (Meta),Meta,3,447,"-73,71","3,71","3,9","6,3","12,7","19,6","21,7","21,5","20,6","16,7","14,3","16,9","14,9","7,7","176,8",358,"99,4%"
32010010,PM,La Mariposa,Uribe,Meta,3,383,"-74,10","2,56","4,3","6,9","13,9","19,5","20,8","22,4","22,4","17,9","13,6","14,7","11,0","5,5","172,9",343,"95,3%"
32020020,PM,La Uribe,Uribe,Meta,3,722,"-74,36","3,24","5,0","7,0","14,7","20,9","24,7","24,4","24,9","22,1","17,9","17,3","14,3","8,3","201,6",316,"87,8%"
35035020,SP,Aeropuerto Vanguardia,Villavicencio,Meta,3,422,"-73,62","4,16","5,6","6,9","13,6","21,0","24,4","24,1","24,2","21,2","18,0","20,0","19,1","12,3","210,3",360,"100,0%"
35030100,PG,Alcaldía,Villavicencio,Meta,3,470,"-73,63","4,15","5,8","7,2","13,9","20,8","24,8","24,8","24,3","21,3","17,8","19,9","19,6","13,3","213,5",294,"82,0%"
35025110,AM,La Libertad- AUT ,Villavicencio,Meta,3,336,"-73,47","4,06","3,5","4,7","9,7","17,4","20,9","20,6","19,7","17,0","14,1","15,5","12,9","5,7","161,6",333,"92,5%"
35030050,PM,Ojo De Agua,Villavicencio,Meta,3,300,"-73,45","4,09","2,1","4,1","9,5","16,0","19,1","17,8","17,0","13,8","12,4","13,9","10,9","4,9","141,4",321,"89,2%"
35020060,PM,Pompeya,Villavicencio,Meta,3,260,"-73,37","4,04","2,9","4,1","9,6","16,6","18,4","18,6","17,5","14,5","12,1","13,1","10,4","4,0","141,9",358,"99,4%"
35030290,PG,Servita,Villavicencio,Meta,3,1084,"-73,69","4,19","9,4","9,0","16,6","23,3","27,0","27,1","26,7","23,7","21,1","21,7","22,5","17,8","245,9",304,"84,4%"
35035070,CP,Unillanos,Villavicencio,Meta,3,340,"-73,58","4,08","5,2","5,8","11,7","19,9","22,6","22,5","21,6","18,1","15,6","18,1","15,3","8,3","184,7",300,"83,0%"
32070010,PM,Campo Alegre,Vistahermosa,Meta,3,321,"-73,88","3,38","2,9","4,9","10,9","17,1","17,8","17,6","17,1","13,6","12,4","13,6","11,1","5,1","144,1",352,"97,8%"
32070040,PM,Piñalito,Vistahermosa,Meta,3,246,"-73,68","2,98","2,7","4,7","11,2","16,1","17,1","18,1","17,1","12,8","11,4","13,3","11,2","5,3","140,9",351,"97,5%"
52055230,SP,Aeropuerto San Luis - AUT ,Aldana,Nariño,7,2961,"-77,68","0,86","11,6","10,9","13,3","14,1","13,4","11,5","10,1","7,6","7,6","10,8","14,2","13,9","139,0",360,"100,0%"
52040160,PM,Berruecos,Arboleda (Berruecos),Nariño,7,2200,"-77,14","1,51","13,5","11,7","14,4","14,1","12,1","7,1","5,0","3,7","6,3","14,0","18,8","17,0","137,7",355,"98,6%"
52065020,PM,Barbacoas,Barbacoas,Nariño,7,32,"-78,14","1,67","25,1","21,7","24,0","25,3","27,8","25,4","23,5","20,2","22,9","24,1","20,7","24,0","284,6",339,"94,2%"
51020010,PG,Junin,Barbacoas,Nariño,7,950,"-78,12","1,34","29,5","26,4","29,3","29,1","30,2","28,5","29,2","27,7","28,2","29,6","27,4","29,4","344,6",352,"97,8%"
52040040,PM,Buesaco,Buesaco,Nariño,7,220,"-77,15","1,40","9,7","8,6","10,0","10,7","8,8","4,3","2,9","1,7","3,9","10,2","13,7","10,9","95,4",354,"98,3%"
52040060,PM,Rosal del Monte,Buesaco,Nariño,7,2568,"-77,17","1,29","10,4","9,7","12,1","11,7","9,8","6,2","4,9","3,2","4,5","11,3","15,5","13,3","112,5",356,"98,9%"
52045020,SP,Aeropuerto Antonio Nariño,Chachaguí,Nariño,7,1796,"-77,29","1,39","11,5","9,5","12,5","14,2","13,0","7,5","4,4","2,9","6,1","12,9","15,5","13,8","123,7",358,"99,4%"
52030060,PM,Hidromayo Camp,Colón (Génova),Nariño,7,1820,"-77,01","1,67","11,3","9,7","12,0","11,6","9,6","4,9","2,9","2,2","4,3","11,7","16,4","14,1","110,6",358,"99,4%"
52055030,CO,Bombona,Consacá,Nariño,7,1493,"-77,47","1,18","12,9","11,1","12,9","15,0","12,8","7,7","4,7","3,2","5,4","13,7","16,3","15,9","131,7",350,"97,2%"
52050130,PM,Chiles,Cumbal,Nariño,7,3100,"-77,85","0,81","11,5","11,2","14,7","16,1","16,3","11,2","11,0","7,0","7,6","12,0","14,8","13,8","147,2",355,"98,6%"
52050110,PM,Cumbal,Cumbal,Nariño,7,392,"-77,79","0,91","12,0","11,4","14,1","14,6","14,5","10,6","9,3","6,9","7,1","11,5","14,5","14,4","141,0",360,"100,0%"
52080010,PM,Pisanda,Cumbitara,Nariño,7,350,"-77,51","1,65","16,4","11,6","12,9","13,8","13,3","9,7","7,3","5,2","8,7","16,4","18,2","18,2","151,6",360,"100,0%"
53020010,PM,El Charco ,El Charco,Nariño,7,50,"-78,09","2,44","17,4","13,2","13,4","15,2","19,1","17,0","15,1","13,3","15,9","16,1","12,9","14,9","183,5",336,"93,3%"
52050010,PM,El Peñol,El Peñol,Nariño,7,1620,"-77,44","1,45","10,5","8,7","11,7","13,9","13,0","8,1","5,1","2,8","5,6","12,1","14,4","13,3","119,3",360,"100,0%"
52010030,PM,El Rosario ,El Rosario,Nariño,7,1700,"-77,34","1,74","9,3","8,2","10,4","11,6","10,4","6,7","5,3","4,4","6,4","12,2","15,1","13,0","113,1",358,"99,4%"
52040050,PM,Aponte,El Tablón,Nariño,7,1800,"-77,03","1,40","12,1","10,6","12,0","12,4","11,3","7,7","6,5","4,6","5,1","11,6","17,4","15,6","126,9",358,"99,4%"
52090010,PM,Salahonda,Francisco Pizarro (Salahonda),Nariño,7,3,"-78,66","2,04","14,3","10,5","8,0","12,6","17,3","16,2","14,1","10,9","10,5","10,6","9,6","11,7","146,2",354,"98,3%"
52050100,PM,Gualmatán,Gualmatán,Nariño,7,2830,"-77,58","0,91","11,2","11,0","12,8","15,1","14,2","12,5","11,9","10,4","9,0","11,4","13,9","14,1","147,6",357,"99,2%"
52050090,PM,Imués,Imués,Nariño,7,2550,"-77,50","1,06","11,6","10,1","12,5","14,0","12,2","6,7","5,7","3,7","6,7","12,7","14,9","13,3","124,2",356,"98,9%"
52030090,PM,La Cruz,La Cruz,Nariño,7,2248,"-76,83","1,60","12,4","10,4","12,5","11,7","10,1","6,8","5,9","3,6","5,3","11,8","16,0","14,0","120,5",358,"99,4%"
52060040,PM,El Vergel ,La Llanada,Nariño,7,1770,"-77,64","1,53","19,0","15,8","18,3","18,8","18,8","12,5","9,8","6,7","10,2","19,4","22,7","21,6","193,7",352,"97,8%"
52030030,PM,La Unión,La Unión (Nariño),Nariño,7,1745,"-77,13","1,58","13,5","12,0","15,1","15,5","13,1","8,0","5,3","4,0","6,8","15,2","19,5","17,3","145,2",356,"98,9%"
52010060,PM,Mamaconde,Leiva,Nariño,7,650,"-77,22","1,95","9,5","7,7","10,2","11,4","8,3","3,7","2,6","2,6","4,8","12,1","15,7","12,9","101,6",350,"97,2%"
52050140,PM,Vivero Linares,Linares,Nariño,7,1480,"-77,53","1,35","12,6","10,1","13,1","14,9","13,7","8,4","5,5","3,9","6,4","13,4","15,8","14,9","132,7",359,"99,7%"
52070010,PM,Magüi,Magüí (Payán),Nariño,7,100,"-78,18","1,77","24,4","21,3","21,9","26,5","27,6","25,5","23,3","19,3","20,7","22,2","19,8","22,2","274,7",341,"94,7%"
53020020,PM,San José de Tapaje,Magüí (Payán),Nariño,7,80,"-78,11","2,08","18,3","15,2","14,6","17,3","21,1","18,1","15,7","14,5","15,3","16,7","14,1","16,3","197,2",357,"99,2%"
53010020,PM,Mosquera,Mosquera (Nariño),Nariño,7,10,"-78,45","2,51","12,4","9,8","8,3","11,6","16,0","14,7","12,0","9,4","11,3","11,9","11,0","11,6","140,2",350,"97,2%"
52040070,PM,Nariño,Nariño (Nariño),Nariño,7,2590,"-77,36","1,28","13,1","11,3","14,1","13,4","11,6","6,9","4,9","3,4","5,7","14,3","18,2","16,3","133,4",350,"97,2%"
52055210,CP,Botana - AUT ,Pasto,Nariño,7,2820,"-77,28","1,16","12,6","11,1","13,6","14,8","15,0","14,1","12,1","9,3","8,6","12,7","15,1","14,7","153,7",344,"95,6%"
47015100,CP,El Encano ,Pasto,Nariño,7,2830,"-77,16","1,16","14,5","14,8","18,0","19,2","21,6","21,0","21,1","17,9","15,2","15,5","16,6","16,6","211,9",357,"99,2%"
52045010,AM,Obonuco,Pasto,Nariño,7,2710,"-77,30","1,20","12,3","11,0","12,8","13,8","13,5","9,3","8,3","5,7","7,7","11,9","15,3","14,3","135,8",313,"86,9%"
52050060,PM,Rio Bobo,Pasto,Nariño,7,364,"-77,30","1,10","14,8","13,9","15,9","17,0","18,8","15,3","13,0","10,9","10,5","14,2","17,0","16,1","177,4",355,"98,6%"
47010230,PM,Santa Isabel,Pasto,Nariño,7,2719,"-77,16","0,99","17,7","16,7","21,2","22,5","24,4","24,1","25,0","22,2","19,4","19,4","20,8","20,8","254,1",318,"88,3%"
52045070,CO,Wilquipamba,Pasto,Nariño,7,2850,"-77,19","1,20","14,4","13,3","16,1","18,1","20,0","20,3","20,9","16,9","13,7","14,5","17,3","16,4","201,9",359,"99,7%"
52010140,PM,La Guasca,Policarpa,Nariño,7,500,"-77,43","1,59","6,9","4,7","6,7","7,5","5,9","2,9","1,7","1,4","2,9","8,0","9,1","8,2","65,8",359,"99,7%"
52070030,PM,Llano Verde,Policarpa,Nariño,7,340,"-77,53","1,74","14,0","9,8","12,4","12,9","11,9","8,6","6,0","5,0","8,0","14,8","17,9","17,7","138,9",358,"99,4%"
52050190,PM,Santa Rosa de Potosi,Potosí,Nariño,7,2746,"-77,57","0,82","10,3","9,8","12,0","13,4","12,8","13,9","12,0","9,6","8,6","10,8","12,1","11,9","137,2",295,"81,9%"
47015080,CO,Monopamba,Puerres,Nariño,7,1776,"-77,30","0,80","20,7","19,8","22,7","23,3","25,6","26,6","26,5","25,1","21,6","20,3","18,9","21,2","272,4",353,"98,1%"
52050120,PM,Puerres,Puerres,Nariño,7,2817,"-77,50","0,89","12,8","11,4","13,1","14,6","14,9","14,9","14,4","12,5","9,6","11,1","13,9","14,2","157,5",360,"100,0%"
52090020,PM,Remolino Grande,Roberto Payán (San José),Nariño,7,40,"-78,42","2,19","19,4","16,5","14,3","17,2","20,9","19,0","15,2","11,6","14,7","16,5","13,4","17,2","196,1",310,"86,1%"
52050020,PM,Samaniego,Samaniego,Nariño,7,1700,"-77,59","1,34","12,5","10,0","13,6","15,2","14,5","7,5","5,1","3,4","5,9","14,5","16,7","14,8","133,8",360,"100,0%"
52055060,CO,Tanama,Samaniego,Nariño,7,1500,"-77,58","1,37","12,9","10,6","13,8","15,1","14,5","9,0","6,0","4,1","6,8","14,5","16,8","15,9","139,9",357,"99,2%"
52045030,CO,San Bernardo,San Bernardo (Nariño),Nariño,7,2190,"-77,03","1,54","15,6","13,9","16,7","16,2","14,7","10,0","8,2","5,9","7,1","15,0","20,7","18,8","162,8",350,"97,2%"
52050040,PM,Sandona,Sandoná,Nariño,7,20,"-77,48","1,32","11,8","10,2","13,3","17,0","15,9","9,6","6,1","4,7","7,1","14,2","16,4","15,2","141,4",353,"98,1%"
52060050,PM,El Sande,Santa Cruz (Guachavés),Nariño,7,840,"-77,78","1,40","25,0","21,5","24,3","24,2","25,4","22,4","20,2","16,9","20,6","25,5","25,2","26,7","278,0",354,"98,3%"
52050050,PM,Guachaves,Santa Cruz (Guachavés),Nariño,7,2834,"-77,68","1,22","15,2","12,2","16,8","18,1","17,0","10,1","6,9","4,5","7,7","16,5","18,6","16,9","160,6",358,"99,4%"
52045040,CO,Taminango,Taminango,Nariño,7,1875,"-77,27","1,55","13,6","12,3","14,5","15,3","13,8","8,3","5,6","3,6","7,2","15,0","18,3","16,4","144,0",356,"98,9%"
52035040,CO,Viento Libre - AUT ,Taminango,Nariño,7,1400,"-77,34","1,62","8,6","7,4","10,7","11,6","11,1","6,7","4,4","3,4","5,1","10,8","13,0","10,4","103,1",360,"100,0%"
52055090,CP,Sindagua,Tangua,Nariño,7,2800,"-77,39","1,11","13,0","11,1","13,8","14,9","14,8","9,6","7,2","4,6","6,9","12,3","16,2","14,7","139,1",354,"98,3%"
52050080,PM,Tangua,Tangua,Nariño,7,2420,"-77,39","1,09","10,9","9,3","12,3","13,6","13,0","7,2","6,1","3,6","6,3","11,8","14,7","13,4","122,1",357,"99,2%"
51035020,CP,Cccp del Pacífico,Tumaco,Nariño,7,1,"-78,73","1,82","17,8","16,0","15,5","18,3","21,3","17,7","13,8","11,1","11,5","10,8","8,3","11,9","173,8",315,"87,5%"
51030020,PM,El Coco,Tumaco,Nariño,7,20,"-78,63","1,63","16,0","12,6","12,7","16,1","19,5","15,4","10,9","8,9","10,7","11,1","8,4","12,1","154,3",355,"98,6%"
51025090,CP,Granja El Mira - AUT ,Tumaco,Nariño,7,16,"-78,70","1,55","19,2","17,7","18,3","20,1","24,3","20,0","17,9","13,4","15,2","16,4","12,3","16,5","211,4",350,"97,2%"
51020050,PM,La Guayacana,Tumaco,Nariño,7,100,"-78,44","1,41","25,3","21,4","22,9","25,1","26,9","25,0","24,8","21,5","22,9","22,0","18,9","23,0","279,8",360,"100,0%"
52055220,CP,El Paraiso - AUT ,Túquerres,Nariño,7,3120,"-77,64","1,07","12,2","10,7","14,8","16,3","15,0","9,2","7,3","5,0","7,4","13,2","15,3","15,1","141,4",356,"98,9%"
16055040,CP,Abrego Centro Administrativo,Ábrego,Norte de Santander,8,1430,"-73,22","8,09","1,6","2,0","4,0","11,0","15,3","9,3","9,0","12,4","16,6","17,0","9,9","3,2","111,2",333,"92,5%"
16040010,PM,Alto El Venado,Ábrego,Norte de Santander,8,1920,"-73,07","8,09","2,0","2,2","3,2","9,2","9,5","3,7","3,4","5,9","11,4","15,6","11,5","3,6","81,2",352,"97,8%"
16050120,PM,Bocatoma Rio Frío,Ábrego,Norte de Santander,8,1700,"-73,22","8,04","1,6","2,2","4,9","11,6","14,5","6,9","5,9","10,3","15,1","16,3","9,6","3,4","102,2",347,"96,4%"
16050130,PM,El Campanario,Ábrego,Norte de Santander,8,1800,"-73,23","8,00","2,1","3,2","6,4","13,1","15,1","8,1","7,5","11,4","16,1","17,4","11,6","4,2","116,4",348,"96,7%"
16050100,PM,El Chorro ,Ábrego,Norte de Santander,8,1498,"-73,18","8,02","1,5","1,9","4,9","10,9","13,3","5,9","4,9","9,0","14,1","14,1","9,5","3,4","93,4",358,"99,4%"
16040050,CP,La María - AUT,Ábrego,Norte de Santander,8,1800,"-73,21","7,93","3,9","4,2","9,3","16,6","17,7","9,7","8,1","12,5","17,8","20,6","14,3","5,4","140,2",356,"98,9%"
16020050,PM,Arboledas,Arboledas,Norte de Santander,8,925,"-72,80","7,64","5,7","6,6","9,4","10,9","9,4","6,9","7,4","7,7","10,8","12,9","11,6","6,7","106,1",346,"96,1%"
16010020,PM,La Donjuana 2,Bochalema,Norte de Santander,8,770,"-72,60","7,70","3,6","4,7","6,7","7,0","6,2","6,3","6,5","6,6","7,6","9,8","10,0","5,6","80,4",348,"96,7%"
23195180,CO,Escuela Agrícola Cáchira,Cáchira,Norte de Santander,8,1882,"-73,05","7,74","4,4","4,9","9,5","12,7","12,3","9,2","9,1","10,2","14,3","16,5","12,3","5,9","121,2",325,"90,3%"
23190540,PM,La Vega,Cáchira,Norte de Santander,8,710,"-73,18","7,65","4,8","5,3","8,1","13,8","14,1","8,6","8,0","11,4","13,5","14,7","12,6","5,8","120,7",350,"97,2%"
37010030,PM,Cácota,Cácota,Norte de Santander,8,2645,"-72,64","7,27","2,2","2,9","7,3","10,0","11,8","14,5","14,2","12,0","9,0","8,3","6,8","2,8","102,0",351,"97,5%"
